Age,Age_Bin,Gender,Education,Race,City.US.Raised,Raised.State,Latitude,Longitude,City.US.Fa,Father.State,City.US.Mo,Mother.State,City.US.Curr,Current.State,SurveyType,PI_1181,PI_1182,PI_1042
33,31-40,Female,Bachelors,NA,Portland,OR,45.44070435,-122.6156998,Portland,OR,Portland,OR,Portland,OR,6b,5,4,NA
33,31-40,Female,Associates,NA,Santa Clarita,CA,40.39300537,-111.7837982,Salt Lake City,UT,Simi Valley,CA,American Fork,UT,6b,2,2,NA
24,18-30,Female,HS_diploma,NA,,,36.07679749,-115.0891037,,,,,Henderson,NV,6b,5,5,NA
65,61_up,Male,Associates,NA,Adair,OK,36.01730347,-95.93569946,Blanchard,OK,Toledo,OH,Tulsa,OK,6b,2,2,NA
20,18-30,Male,Associates,NA,Philadelphia,PA,39.91229248,-75.15329742,,,,,Philadelphia,PA,6b,2,4,NA
36,31-40,Female,No_degree,NA,Longmont,CO,40.31590271,-104.9192963,New Orleans,LA,Pierre Part,LA,Johnstown,CO,6b,5,5,NA
40,31-40,Male,Bachelors,NA,Lexington-Fayette Central,KY,37.98869324,-84.47769928,Frankfort,KY,Lexington-Fayette Southeast,KY,Lexington-Fayette Southwest,KY,6b,1,1,NA
46,41-50,Female,Graduate,NA,Elgin,IL,42.51870728,-88.13089752,Carlinville,IL,,,Bristol - Kenosha County,WI,6b,5,4,NA
29,18-30,Female,Graduate,NA,Oklahoma City,OK,47.57159424,-122.3327026,,,Little Rock,AR,Seattle,WA,6b,5,5,NA
55,51-60,Female,HS_diploma,NA,Saratoga-Batson,TX,37.75100708,-97.8219986,Saratoga-Batson,TX,Beaumont,TX,Saratoga-Batson,TX,6b,1,1,NA
36,31-40,Female,Graduate,NA,Lexington,MS,33.47799683,-89.73940277,,,Lexington,MS,Lexington,MS,6b,5,1,NA
34,31-40,Male,Bachelors,NA,Mountlake Terrace,WA,47.89849854,-122.2588959,,,Edmonds,WA,Mountlake Terrace,WA,6b,5,4,NA
35,31-40,Female,No_degree,NA,Wichita Falls,TX,33.80189514,-98.53679657,Dallas,TX,Iowa Park,TX,Wichita Falls,TX,6b,3,4,NA
69,61_up,Female,Bachelors,NA,San Diego,CA,28.03799438,-97.09369659,Sterling,KS,Chicago,IL,Portland,TX,6b,1,1,NA
49,41-50,Male,Bachelors,NA,Miami,FL,47.56730652,-122.6325989,Miami,FL,Miami,FL,Kent,WA,6b,4,4,NA
43,41-50,Male,Bachelors,NA,Spokane,WA,47.59150696,-117.3544998,,,Mandan,ND,Spokane South,WA,6b,3,4,NA
36,31-40,Female,Bachelors,NA,Castle Rock,CO,39.36239624,-104.9076004,Castle Rock,CO,Brentwood,TN,Castle Rock,CO,6b,2,2,NA
45,41-50,Female,No_degree,NA,Helena,MT,46.51719666,-112.1211014,,,Helena,MT,Helena,MT,6b,5,5,NA
24,18-30,Male,No_degree,NA,Albuquerque,NM,35.09950256,-106.5177994,,,Brunswick,ME,Albuquerque,NM,6b,5,3,NA
20,18-30,Transgender (FTM),No_degree,NA,Caldwell,ID,43.71099854,-116.2516022,Caldwell,ID,South Pasadena,CA,Boise City,ID,6b,5,5,NA
56,51-60,Male,No_degree,NA,Lake Jackson,TX,29.03219604,-95.46990204,Salado,TX,Ganado,TX,Lake Jackson,TX,6b,3,5,NA
23,18-30,Male,No_degree,NA,Harlingen,TX,26.2454071,-97.68360138,,,,,Harlingen,TX,6b,4,3,NA
36,31-40,Male,No_degree,NA,Playas,NM,42.02450562,-91.66200256,Silver City,NM,Silver City,NM,Cedar Rapids,IA,6b,5,5,NA
42,41-50,Male,Graduate,NA,Shell Rock,IA,46.8914032,-96.92939758,Waverly,IA,Waverly,IA,Casselton,ND,6b,5,1,NA
32,31-40,Male,No_degree,NA,,,44.95440674,-122.7137985,,,Birney,MT,Silverton,OR,6b,3,4,NA
24,18-30,Female,No_degree,NA,Irving,TX,32.22070313,-98.20230103,,,,,Denton,TX,6b,2,1,NA
38,31-40,Female,Graduate,NA,Kansas City,KS,38.96609497,-96.76509857,Kansas City,KS,Kansas City,KS,Manhattan,KS,6b,4,2,NA
26,18-30,Female,Associates,NA,Stockton,KS,39.75939941,-104.9688034,,,Stockton,KS,Denver,CO,6b,5,5,NA
46,41-50,Male,Bachelors,NA,North Miami Beach,FL,32.24760437,-110.9499969,Metuchen,NJ,Piscataway Township,NJ,Tucson,AZ,6b,1,2,NA
38,31-40,Male,Graduate,NA,Brookings,SD,43.63049316,-70.61810303,Geneva,NY,Fort Pierre,SD,Hollis,ME,6b,4,4,NA
33,31-40,Male,Graduate,NA,Jackson Township - Washington County,IN,41.64190674,-91.46170044,Jackson Township - Washington County,IN,Jackson Township - Washington County,IN,Iowa City,IA,6b,5,5,NA
49,41-50,Female,Bachelors,NA,Medford,MA,44.86349487,-68.84020233,Medford,MA,Little Rock,AR,Bangor,ME,6b,2,1,NA
48,41-50,Female,No_degree,NA,St. Cloud,MN,45.5809021,-94.20809937,Pierz,MN,Onamia,MN,St. Cloud,MN,6b,3,4,NA
35,31-40,Female,HS_diploma,NA,Corbin - Whitley County,KY,36.91990662,-84.16790009,Corbin - Knox County,KY,Dayton,OH,Corbin - Knox County,KY,6b,4,3,NA
50,41-50,Female,Bachelors,NA,Exeter,NH,43.53889465,-71.38639832,Plaistow,NH,Haverhill,MA,Pittsfield,NH,6b,1,1,NA
71,61_up,Female,Graduate,NA,Phoenix,AZ,44.04859924,-123.219696,Canton,OH,Buffalo,NY,Newport,OR,6b,4,5,NA
42,41-50,Male,Bachelors,NA,Baldwin,PA,33.5007019,-111.9829025,East Conemaugh,PA,Pittsburgh,PA,New River,AZ,6b,1,2,NA
36,31-40,Female,No_degree,NA,Denver,CO,39.81309509,-105.1257019,Limon,CO,Dallas,TX,Denver,CO,6b,5,5,NA
27,18-30,Male,Bachelors,NA,North Bend,WA,47.67399597,-122.1214981,,,New Philadelphia,OH,Lynnwood,WA,6b,4,3,NA
63,61_up,Male,Bachelors,NA,St. Paul,MN,38.56190491,-106.115303,Waxhaw,NC,St. Paul,MN,Woodland Park,CO,6b,1,1,NA
24,18-30,Female,Associates,NA,Holly Hill,FL,45.36529541,-122.7579041,Columbus,OH,,,Portland,OR,6b,5,5,NA
34,31-40,Female,Bachelors,NA,Land O'Lakes,WI,46.16239929,-89.35990143,Land O'Lakes,WI,Milwaukee,WI,De Pere,WI,6b,1,2,NA
34,31-40,Female,Bachelors,NA,Austin,TX,30.38400269,-97.70729828,Minneapolis,MN,Columbus,OH,Austin,TX,6b,1,4,NA
48,41-50,Female,Graduate,NA,New Hope,MN,44.95179749,-93.43389893,Edina,MN,Cloquet,MN,Wayzata,MN,6b,2,1,NA
25,18-30,Male,Bachelors,NA,Mountain Home,AR,35.06399536,-92.38020325,Marianna,AR,Clinton,AR,Conway,AR,6b,5,2,NA
57,51-60,Male,No_degree,NA,Mercedes,TX,26.18840027,-97.92320251,Mercedes,TX,,,Mercedes,TX,6b,3,4,NA
55,51-60,Male,No_degree,NA,Oconomowoc,WI,33.46270752,-111.9856033,Savanna,IL,Hannibal,MO,Phoenix,AZ,6b,1,3,NA
36,31-40,Female,No_degree,NA,Rapid City,SD,44.12089539,-103.1977997,,,Rapid City,SD,Rapid City,SD,6b,4,5,NA
38,31-40,Male,Bachelors,NA,Austin,TX,37.33869934,-121.8914032,Austin,TX,Austin,TX,Pflugerville,TX,6b,5,4,NA
56,51-60,Female,No_degree,NA,Portland,OR,45.10760498,-123.2324982,Portland,OR,Salem - Marion County,OR,Dayton,OR,6b,1,5,NA
21,18-30,Female,No_degree,NA,Copperas Cove,TX,37.75100708,-97.8219986,Oakland,MS,Killeen,TX,Tempe,AZ,6b,3,4,NA
39,31-40,Male,Graduate,NA,Lake Charles,LA,35.09950256,-106.5177994,Sulphur,LA,Lake Charles,LA,Rio Rancho,NM,6b,2,2,NA
31,31-40,Female,Graduate,NA,Corpus Christi,TX,29.60420227,-95.11239624,San Antonio,TX,Dallas,TX,Houston,TX,6b,1,1,NA
34,31-40,Male,Associates,NA,Salt Lake City,UT,40.79949951,-111.8284988,,,Greenville,MI,Salt Lake City,UT,6b,3,4,NA
58,51-60,Female,Bachelors,NA,Wauzeka,WI,44.164505,-90.42630005,Eastman,WI,Blue River,WI,Eastman,WI,6b,4,4,NA
28,18-30,Female,Associates,NA,Louisville,KY,38.28129578,-85.84010315,Monterey Park,CA,Louisville,KY,Louisville,KY,6b,4,5,NA
30,18-30,Male,Bachelors,NA,Santa Rosa,CA,43.71099854,-116.2516022,San Bruno,CA,Santa Rosa,CA,Boise City,ID,6b,5,2,NA
34,31-40,Male,Bachelors,NA,Greenwood,MS,33.52360535,-90.14050293,,,Columbus,OH,Greenwood,MS,6b,2,3,NA
21,18-30,Female,No_degree,NA,Iowa City,IA,42.34309387,-71.1230011,,,,,Bolton,MA,6b,1,1,NA
26,18-30,Male,Bachelors,NA,Fridley,MN,45.16749573,-93.24759674,Fridley,MN,Eveleth,MN,Blaine,MN,6b,1,1,NA
50,41-50,Female,Associates,NA,Lexington-Fayette,KY,38.66059875,-85.1894989,,,Goochland,VA,Carrollton,KY,6b,4,4,NA
42,41-50,Male,Bachelors,NA,St. Peter,MN,44.13079834,-94,St. Peter,MN,St. Peter,MN,St. Peter,MN,6b,1,2,NA
35,31-40,Male,Bachelors,NA,Shoreline,WA,47.75549316,-122.2991943,Seattle,WA,Shoreline,WA,Shoreline,WA,6b,3,2,NA
47,41-50,Female,No_degree,NA,Kansas City,KS,39.07339478,-94.71769714,Kansas City,KS,Kansas City,KS,Kansas City,KS,6b,5,5,NA
38,31-40,Female,Associates,NA,Palestine,TX,33.6473999,-95.46530151,Paris,TX,Paris,TX,Paris,TX,6b,5,1,NA
62,61_up,Male,Bachelors,NA,Albuquerque,NM,35.2467041,-106.7231979,Olpe,KS,Chicago,IL,Albuquerque,NM,6b,2,3,NA
36,31-40,Female,Associates,NA,Racine,WI,42.62260437,-87.83000183,Racine,WI,Racine,WI,Kenosha,WI,6b,2,3,NA
27,18-30,Male,No_degree,NA,Biloxi,MS,30.1678009,-97.82250214,,,Los Angeles,CA,Austin,TX,6b,3,2,NA
58,51-60,Female,Bachelors,NA,Alma,MI,39.75939941,-104.9688034,Iron Mountain,MI,Niagara,WI,Golden,CO,6b,2,2,NA
25,18-30,Female,HS_diploma,NA,Biloxi,MS,30.39790344,-89.03949738,,,Biloxi,MS,Biloxi,MS,6b,2,2,NA
36,31-40,Female,Bachelors,NA,,,45.44700623,-122.7667999,,,,,Lake Oswego,OR,6b,1,1,NA
34,31-40,Male,Bachelors,NA,New York,NY,25.81239319,-80.24009705,New York,NY,New York,NY,New York,NY,6b,5,5,NA
71,61_up,Male,No_degree,NA,,,42.02450562,-91.66200256,,,,,Cedar Rapids,IA,6b,5,2,NA
47,41-50,Female,Associates,NA,Mount Ida,AR,34.65739441,-92.52950287,Ola,AR,Mount Ida Township,AR,Bauxite,AR,6b,5,3,NA
31,31-40,Male,No_degree,NA,Phoenix,AZ,33.42230225,-112.2724991,Phoenix,AZ,Phoenix,AZ,Phoenix,AZ,6b,1,1,NA
39,31-40,Male,Graduate,NA,Oconto Falls,WI,52.38240051,4.899505615,Oconto Falls,WI,Oconto Falls,WI,Marathon,WI,6b,3,4,NA
50,41-50,Female,Associates,NA,Ruddell Township,AR,35.76980591,-91.64099884,Rosie Township,AR,Oil Trough Township,AR,Moorefield Township,AR,6b,4,4,NA
48,41-50,Female,Bachelors,NA,Columbia,KY,37.71530151,-85.85649872,Glens Fork,KY,Columbia,KY,Campbellsville,KY,6b,5,5,NA
41,41-50,Female,No_degree,NA,Dickinson South,ND,45.3842926,-122.1750031,Reeder,ND,Bucyrus,ND,Government Camp,OR,6b,1,1,NA
26,18-30,Female,No_degree,NA,Arlington,WA,45.3217926,-122.5231018,Great Falls,MT,Arlington,WA,Arlington,WA,6b,5,3,NA
37,31-40,Female,Associates,NA,Milton,FL,39.39390564,-80.29389954,Crestview,FL,Grand Canyon Village,AZ,Glenville,WV,6b,5,4,NA
55,51-60,Female,Bachelors,NA,Los Angeles,CA,47.63549805,-122.3235016,Beverly Hills,CA,Los Angeles,CA,Olympia,WA,6b,1,1,NA
29,18-30,Female,No_degree,NA,Rapid City,SD,44.21600342,-102.9796982,Keystone,SD,Aurora,CO,Box Elder,SD,6b,5,5,NA
28,18-30,Female,Graduate,NA,Wauwatosa,WI,43.08459473,-87.88800049,Hicksville,NY,Buffalo,NY,Milwaukee,WI,6b,1,1,NA
42,41-50,Female,HS_diploma,NA,Kingston,NY,33.76939392,-112.2481995,Kingston,NY,Concordia,NJ,Glendale,AZ,6b,4,4,NA
24,18-30,Female,Bachelors,NA,Eugene,OR,40.7545929,-73.97619629,Highland,CA,Ritzville,WA,Brooklyn,NY,6b,1,3,NA
33,31-40,Male,Bachelors,NA,Tucson,AZ,32.17849731,-110.7897034,Tucson,AZ,Bangor,ME,Tucson,AZ,6b,4,3,NA
30,18-30,Male,HS_diploma,NA,Central Point,OR,45.6118927,-121.5866013,,,Central Point,OR,Trail,OR,6b,2,3,NA
29,18-30,Male,Bachelors,NA,Phoenix,AZ,33.35279846,-111.7890015,East Brunswick Township,NJ,,,Phoenix,AZ,6b,1,1,NA
36,31-40,Male,Graduate,NA,Renton,WA,37.54969788,-121.9620972,Renton,WA,Spanaway,WA,Spanaway,WA,6b,3,3,NA
70,61_up,Female,No_degree,NA,Wauwatosa,WI,38.2144928,-85.20529938,Milwaukee,WI,Horicon,WI,Shelbyville,KY,6b,4,2,NA
32,31-40,Male,Graduate,NA,Phoenix,AZ,10.80499268,78.68560791,Phoenix,AZ,San Diego,CA,Phoenix,AZ,6b,3,3,NA
53,51-60,Male,Associates,NA,Portland,OR,45.41140747,-122.723999,Coos Bay,OR,Coos Bay,OR,Lake Oswego,OR,6b,5,5,NA
21,18-30,Female,No_degree,NA,Scottsdale,AZ,32.24760437,-110.9499969,Reading,PA,Osage,IA,Tucson,AZ,6b,5,4,NA
20,18-30,Female,No_degree,NA,Mossyrock,WA,47.55270386,-122.1479034,,,,,Bellevue,WA,6b,5,5,NA
22,18-30,Female,No_degree,NA,Polk City,FL,33.51719666,-94.13870239,,,,,Texarkana,AR,6b,5,4,NA
29,18-30,Male,HS_diploma,NA,Lutz,FL,27.75309753,-82.72239685,,,South Miami,FL,Carrollwood,FL,6b,2,3,NA
26,18-30,Male,Bachelors,NA,Charlotte,NC,35.186203,-80.74790192,,,,,Charlotte,NC,6b,3,3,NA
29,18-30,Male,Bachelors,NA,Winslow,IN,37.95550537,-87.53220367,,,Omaha,NE,Evansville,IN,6b,3,5,NA
32,31-40,Male,Bachelors,NA,Erie,PA,41.9703064,-80.3125,Erie,PA,Erie,PA,Fairview Township - Erie County,PA,6b,5,5,NA
63,61_up,Male,Bachelors,NA,Jacksonville,FL,30.28010559,-81.40499878,St. Joseph,MO,Charlotte,NC,Neptune Beach,FL,6b,5,5,NA
30,18-30,Female,Bachelors,NA,Greensboro,NC,30.65750122,-88.15859985,Savannah,GA,Winston-Salem,NC,Greensboro,NC,6b,4,3,NA
30,18-30,Female,Associates,NA,Anoka,MN,43.04640198,-87.96690369,,,Minneapolis,MN,West Allis,WI,6b,3,5,NA
29,18-30,Female,Graduate,NA,Tucson,AZ,38.90570068,-76.978302,Cary,IL,,,Washington,DC,6b,3,5,NA
28,18-30,Male,Graduate,NA,Edison Township,NJ,36.08770752,-115.1484985,Brooklyn,NY,Manhattan,NY,Las Vegas,NV,6b,1,2,NA
37,31-40,Female,Bachelors,NA,West Newton,PA,39.17489624,-76.83750153,West Newton,PA,West Newton,PA,Arnold,MD,6b,4,4,NA
60,51-60,Female,Graduate,NA,Boonville,IN,37.95550537,-87.53220367,Boonville,IN,Boonville,IN,Evansville,IN,6b,3,1,NA
32,31-40,Male,Bachelors,NA,San Francisco,CA,11.3500061,77.73330688,Mountain View - Contra Costa County,CA,Mountain View - Santa Clara County,CA,San Francisco,CA,6b,4,4,NA
63,61_up,Female,No_degree,NA,Minneapolis,MN,45.01019287,-93.34279633,Washington Heights,NY,Mount Sterling,KY,Robbinsdale,MN,6b,4,3,NA
27,18-30,Male,Bachelors,NA,Bonita Springs,FL,28.53829956,-81.3792038,South Bound Brook,NJ,Crete,IL,Tallahassee,FL,6b,3,5,NA
59,51-60,Female,Associates,NA,Santa Clara,CA,33.44650269,-111.7685013,,,Seattle,WA,Mesa,AZ,6b,3,2,NA
35,31-40,Male,Bachelors,NA,Mount Vernon,IL,38.50320435,-89.14969635,,,,,Mount Vernon Township,IL,6b,5,5,NA
31,31-40,Male,No_degree,NA,Keachi,LA,36.05819702,-83.91470337,Shreveport,LA,Logansport,LA,Keachi,LA,6b,5,2,NA
41,41-50,Female,Graduate,NA,Anderson,IN,39.09669495,-76.87789917,Daleville,IN,Daleville,IN,Laurel,MD,6b,5,2,NA
31,31-40,Female,Associates,NA,Church Hill,TN,34.06140137,-117.1734009,Mount Carmel,TN,Church Hill,TN,Loma Linda,CA,6b,5,5,NA
31,31-40,Male,No_degree,NA,,,29.522995,-98.52700043,,,San Antonio Northwest,TX,San Antonio Northwest,TX,6b,4,5,NA
44,41-50,Female,Associates,NA,Monette,AR,35.76980591,-91.64099884,Monette,AR,Jonesboro,AR,Paragould,AR,6b,5,5,NA
42,41-50,Female,Graduate,NA,Central Islip,NY,28.08360291,-81.44049835,,,,,Poinciana,FL,6b,1,4,NA
33,31-40,Male,Bachelors,NA,Poland,OH,40.64059448,-74.01689911,Youngstown,OH,Youngstown,OH,Brooklyn,NY,6b,5,5,NA
27,18-30,Male,Graduate,NA,Elgin,IL,45.04690552,-93.4265976,Elgin,IL,German Township,PA,Woodbury,MN,6b,4,3,NA
30,18-30,Female,Bachelors,NA,Kendallville,IN,41.15660095,-85.11100006,,,,,Fort Wayne,IN,6b,5,4,NA
38,31-40,Female,No_degree,NA,San Antonio Northwest,TX,29.77020264,-95.3628006,Austin,TX,,,San Antonio North,TX,6b,1,1,NA
28,18-30,Male,Graduate,NA,Palm Beach Gardens,FL,28.53829956,-81.3792038,,,,,Orlando,FL,6b,2,2,NA
35,31-40,Female,Associates,NA,Middlesex,NJ,42.88639832,-78.87809753,Middlesex,NJ,Middlesex,NJ,Middlesex,NJ,6b,1,1,NA
40,31-40,Female,Bachelors,NA,Holland,MI,42.74229431,-86.06610107,Los Angeles,CA,Alhambra,CA,Holland,MI,6b,2,2,NA
30,18-30,Female,Graduate,NA,Florida City,FL,10.31669617,-72.3167038,Florida City,FL,Florida City,FL,Florida City,FL,6b,3,4,NA
41,41-50,Female,Bachelors,NA,Grass Valley,CA,36.97129822,-121.9875031,Grass Valley,CA,Sacramento,CA,Boulder Creek,CA,6b,5,5,NA
27,18-30,Female,Bachelors,NA,Burbank - Los Angeles County,CA,40.49809265,-74.31939697,Galveston,TX,Brooklyn,NY,West Hollywood,CA,6b,1,1,NA
24,18-30,Male,Graduate,NA,San Jose,CA,51.4552002,-2.596603394,,,,,,,6b,1,1,NA
59,51-60,Male,Bachelors,NA,Bergenfield,NJ,28.61849976,-81.43360138,,,Bergenfield,NJ,Orlando,FL,6b,3,2,NA
33,31-40,Male,Bachelors,NA,Detroit,MI,41.6934967,-87.61450195,Detroit,MI,Atlanta,GA,Chicago,IL,6b,5,2,NA
61,61_up,Female,Associates,NA,Rocky River,OH,41.36489868,-82.11499786,Rochester - Monroe County,NY,Rocky River,OH,Elyria,OH,6b,1,1,NA
26,18-30,Male,No_degree,NA,,,26.08520508,-80.17539978,,,,,Hollywood,FL,6b,2,1,NA
57,51-60,Female,No_degree,NA,Yorba Linda,CA,33.64509583,-117.6786041,Los Angeles,CA,Los Angeles,CA,Mission Viejo,CA,6b,4,4,NA
51,51-60,Male,Associates,NA,Valentine,NE,37.17019653,-93.32969666,,,Valentine,NE,Springfield Township - Greene County,MO,6b,5,5,NA
26,18-30,Male,No_degree,NA,Kingston,TN,36.19200134,-85.4559021,Detroit,MI,Torrance,CA,Cookeville,TN,6b,5,4,NA
35,31-40,Male,HS_diploma,NA,Cleveland,OH,41.23880005,-81.83149719,Cleveland,OH,Cleveland,OH,Cleveland,OH,6b,5,5,NA
33,31-40,Male,Associates,NA,Cocoa Beach,FL,28.47180176,-80.8167038,Rockledge,FL,Orlando,FL,Cocoa,FL,6b,5,5,NA
30,18-30,Female,Bachelors,NA,Hinsdale,NH,44.49290466,-73.22530365,Springfield,MA,Springfield,MA,,,6b,3,2,NA
51,51-60,Female,Bachelors,NA,Abbeville,GA,32.82929993,-83.49279785,Lawrenceville,GA,Abbeville,GA,Macon East,GA,6b,1,1,NA
49,41-50,Female,No_degree,NA,Mountain Home,ID,35.51530457,-79.20069885,,,Henryetta,OK,Cleveland Township - Johnston County,NC,6b,5,3,NA
28,18-30,Male,Bachelors,NA,Albion,CA,33.69000244,73.05509949,Albany,CA,Angels City,CA,Airport,CA,6b,3,4,NA
37,31-40,Male,Bachelors,NA,Belleville,IL,38.46609497,-89.97579956,Cahokia,IL,Carmi,IL,Belleville,IL,6b,1,1,NA
64,61_up,Male,Graduate,NA,Methuen Town,MA,42.85409546,-70.95210266,Lawrence,MA,Methuen Town,MA,Newburyport,MA,6b,1,1,NA
55,51-60,Male,HS_diploma,NA,Turtle Creek,PA,39.90010071,-79.71640015,Turtle Creek,PA,,,Uniontown,PA,6b,5,5,NA
28,18-30,Male,HS_diploma,NA,Putnam Valley,NY,13.75939941,100.4888916,Putnam,NY,Hudson,NY,Dover Plains,NY,6b,1,2,NA
31,31-40,Male,Bachelors,NA,Rockland,MA,42.08580017,-70.99990082,,,Abington,MA,Whitman,MA,6b,1,2,NA
45,41-50,Male,No_degree,NA,Plano,TX,42.44400024,-122.1741028,Dallas,TX,Dallas,TX,Klamath Falls,OR,6b,5,4,NA
36,31-40,Female,Associates,NA,Moore,OK,35.53309631,-97.77069855,Oklahoma City Northwest,OK,Oklahoma City Northwest,OK,Bethany,OK,6b,4,3,NA
55,51-60,Female,No_degree,NA,Montcalm Township,MI,43.67970276,-85.56189728,Howard City,MI,Kent City,MI,Big Rapids,MI,6b,2,2,NA
36,31-40,Female,Bachelors,NA,Millersburg,PA,40.16799927,-76.60929871,Millersburg,PA,Dauphin,PA,Elizabethtown,PA,6b,5,5,NA
34,31-40,Male,Bachelors,NA,Fort Lauderdale,FL,34.05439758,-118.2440033,Jacksonville,FL,Miami,FL,Fort Lauderdale,FL,6b,1,1,NA
45,41-50,Female,No_degree,NA,Kingston,NY,41.93890381,-73.99009705,Kingston,NY,Wichita,KS,Kingston,NY,6b,2,3,NA
30,18-30,Male,Bachelors,NA,San Diego,CA,34.0493927,-118.2640991,San Diego Country Estates,CA,San Diego,CA,San Diego,CA,6b,1,2,NA
30,18-30,Male,No_degree,NA,Altamaha River,GA,31.18580627,-82.35389709,,,Waycross,GA,Brunswick,GA,6b,4,3,NA
29,18-30,Female,Bachelors,NA,,,31.94999695,35.93330383,,,,,Charlotte,NC,6b,4,5,NA
61,61_up,Female,Graduate,NA,Audubon,PA,40.12460327,-75.53849792,Kulpsville,PA,Schwenksville,PA,Devon,PA,6b,1,1,NA
24,18-30,Male,Graduate,NA,Menlo Park,CA,37.36880493,-122.0363007,Palo Alto,CA,Menlo Park,CA,Redwood City,CA,6b,3,2,NA
22,18-30,Female,No_degree,NA,Merrillville,IN,28.14759827,-82.76409912,,,Chicago,IL,Tampa,FL,6b,2,1,NA
32,31-40,Male,No_degree,NA,Gurnee,IL,42.34790039,-87.86710358,,,Chicago,IL,Waukegan,IL,6b,3,3,NA
34,31-40,Male,Associates,NA,Fayetteville,NC,40.75880432,-73.96800232,,,Fayetteville,NC,Fayetteville,NC,6b,1,3,NA
29,18-30,Male,Bachelors,NA,Baltimore,MD,39.27839661,-76.55699921,Brooklyn,NY,White Marsh,MD,Baltimore,MD,6b,5,4,NA
39,31-40,Female,Bachelors,NA,Toledo,OH,39.68780518,-82.604599,Toledo,OH,Bowling Green,KY,Columbus,OH,6b,4,3,NA
55,51-60,Male,Bachelors,NA,Lakewood,OH,44.46980286,-123.3430023,Cleveland,OH,North District - Barbour County,WV,Corvallis,OR,6b,5,5,NA
53,51-60,Female,Associates,NA,Miami,FL,26.05839539,-80.32520294,,,Fort Lauderdale,FL,Fort Lauderdale,FL,6b,2,1,NA
29,18-30,Female,HS_diploma,NA,La Porte,TX,29.68769836,-95.11569977,Greenville,SC,Greenville,SC,Deer Park,TX,6b,5,4,NA
54,51-60,Male,Bachelors,NA,Huber Heights,OH,39.7519989,-84.2460022,Princeton,WV,Coal City,WV,Germantown,OH,6b,5,2,NA
65,61_up,Female,Bachelors,NA,Corpus Christi,TX,28.99699402,-81.0562973,Passaic,NJ,Wetumka,OK,Daytona Beach,FL,6b,3,1,NA
30,18-30,Female,HS_diploma,NA,Grover Beach,CA,34.60450745,-120.397995,,,,,Santa Maria,CA,6b,5,3,NA
47,41-50,Male,HS_diploma,NA,Harrison Township - Licking County,OH,40.00970459,-82.67179871,Cincinnati,OH,Medina Township,OH,Pataskala,OH,6b,5,5,NA
50,41-50,Male,Bachelors,NA,Hilliard,OH,33.6118927,-111.8906021,Dublin,OH,Dublin,OH,Scottsdale,AZ,6b,5,4,NA
53,51-60,Female,HS_diploma,NA,Columbus,OH,39.96490479,-83.13829803,Columbus,OH,Columbus,OH,Columbus,OH,6b,5,5,NA
35,31-40,Female,Bachelors,NA,Mobile,AL,32.5171051,-90.13670349,Pascagoula,MS,Jackson,MS,Madison,MS,6b,5,5,NA
33,31-40,Female,Bachelors,NA,Washington,IL,41.72479248,-93.60169983,Washington,IL,Washington,IL,Des Moines,IA,6b,4,4,NA
30,18-30,Female,Bachelors,NA,East Lansing,MI,52.51550293,13.40620422,,,,,Boylston,MA,6b,4,3,NA
27,18-30,Female,Bachelors,NA,Bushkill Township,PA,41.18800354,-75.38040161,Brooklyn,NY,Queens,NY,Tobyhanna Township,PA,6b,3,5,NA
26,18-30,Female,Associates,NA,Cullman,AL,34.15429688,-86.74739838,Cullman,AL,Cullman,AL,South Vinemont,AL,6b,5,5,NA
30,18-30,Male,Associates,NA,Plainfield,NJ,38.90420532,-77.03199768,Edison Township,NJ,Edison Township,NJ,Plainfield,NJ,6b,1,1,NA
33,31-40,Female,Associates,NA,Lake Mary,FL,28.58009338,-81.44100189,Brooklyn,NY,Orlando,FL,Oviedo,FL,6b,2,2,NA
25,18-30,Male,HS_diploma,NA,Chelmsford,MA,42.62409973,-71.33889771,Chelmsford,MA,Lowell,MA,Lowell,MA,6b,2,2,NA
69,61_up,Female,No_degree,NA,Falls City,OR,38.47790527,-105.4555969,Clarksville,IN,Utica Township,IN,Cañon City,CO,6b,5,5,NA
27,18-30,Male,Bachelors,NA,Fort Lauderdale,FL,26.0697937,-80.22229767,,,Bar Harbor,ME,Dania Beach,FL,6b,5,3,NA
19,18-30,Female,No_degree,NA,Boca Raton,FL,33.3072052,-87.58589935,Wichita,KS,Parma,OH,Tuscaloosa,AL,6b,5,5,NA
31,31-40,Male,Bachelors,NA,Bradford Township - McKean County,PA,42.0796051,-71.03820038,Middletown - Dauphin County,PA,Bradford Township - McKean County,PA,Whitman,MA,6b,5,3,NA
28,18-30,Male,Bachelors,NA,St. Louis,MO,38.61819458,-90.34670258,Reedsville,PA,St. Louis,MO,St. Louis,MO,6b,1,2,NA
44,41-50,Male,Bachelors,NA,Villa Park,CA,33.87680054,-117.8930969,Anaheim,CA,Villa Park,CA,Santa Ana,CA,6b,1,3,NA
42,41-50,Male,Bachelors,NA,Ladson,SC,37.34399414,-79.20639801,Quarryville,PA,Peach Bottom Township,PA,Lynchburg,VA,6b,5,5,NA
30,18-30,Female,Bachelors,NA,Colorado Springs,CO,38.91419983,-104.7749023,,,Canton,IL,Colorado Springs,CO,6b,5,5,NA
